row,col,Grid_Code,Location,vScenario,Crop,vSowingDOY_ob,vFloweringDOY_ob,vHarvestDOY_ob
134,73,134073,134_73,Historical,WW,271,176,225
102,107,102107,102_107,Historical,WW,271,176,225
116,107,116107,116_107,Historical,WW,271,176,225
117,82,117082,117_82,Historical,WW,271,176,225
104,107,104107,104_107,Historical,WW,271,176,225
135,105,135105,135_105,Historical,WW,271,176,225
141,98,141098,141_98,Historical,WW,271,176,225
110,111,110111,110_111,Historical,WW,271,176,225
123,78,123078,123_78,Historical,WW,271,176,225
122,108,122108,122_108,Historical,WW,271,176,225
123,80,123080,123_80,Historical,WW,271,176,225
115,76,115076,115_76,Historical,WW,271,176,225
121,110,121110,121_110,Historical,WW,271,176,225
125,106,125106,125_106,Historical,WW,271,176,225
114,107,114107,114_107,Historical,WW,271,176,225
127,79,127079,127_79,Historical,WW,271,176,225
107,111,107111,107_111,Historical,WW,271,176,225
111,99,111099,111_99,Historical,WW,271,176,225
112,99,112099,112_99,Historical,WW,271,176,225
116,74,116074,116_74,Historical,WW,271,176,225
128,77,128077,128_77,Historical,WW,271,176,225
118,83,118083,118_83,Historical,WW,271,176,225
127,109,127109,127_109,Historical,WW,271,176,225
114,75,114075,114_75,Historical,WW,271,176,225
139,70,139070,139_70,Historical,WW,271,176,225
156,105,156105,156_105,Historical,WW,271,176,225
127,75,127075,127_75,Historical,WW,271,176,225
111,108,111108,111_108,Historical,WW,271,176,225
123,64,123064,123_64,Historical,WW,271,176,225
120,76,120076,120_76,Historical,WW,271,176,225
122,73,122073,122_73,Historical,WW,271,176,225
123,66,123066,123_66,Historical,WW,271,176,225
154,103,154103,154_103,Historical,WW,271,176,225
124,66,124066,124_66,Historical,WW,271,176,225
121,80,121080,121_80,Historical,WW,271,176,225
121,108,121108,121_108,Historical,WW,271,176,225
109,73,109073,109_73,Historical,WW,271,176,225
119,109,119109,119_109,Historical,WW,271,176,225
103,111,103111,103_111,Historical,WW,271,176,225
132,73,132073,132_73,Historical,WW,271,176,225
112,98,112098,112_98,Historical,WW,271,176,225
111,104,111104,111_104,Historical,WW,271,176,225
129,108,129108,129_108,Historical,WW,271,176,225
126,79,126079,126_79,Historical,WW,271,176,225
111,76,111076,111_76,Historical,WW,271,176,225
105,107,105107,105_107,Historical,WW,271,176,225
113,76,113076,113_76,Historical,WW,271,176,225
112,76,112076,112_76,Historical,WW,271,176,225
126,67,126067,126_67,Historical,WW,271,176,225
127,73,127073,127_73,Historical,WW,271,176,225
119,106,119106,119_106,Historical,WW,271,176,225
122,69,122069,122_69,Historical,WW,271,176,225
138,71,138071,138_71,Historical,WW,271,176,225
114,76,114076,114_76,Historical,WW,271,176,225
140,79,140079,140_79,Historical,WW,271,176,225
109,74,109074,109_74,Historical,WW,271,176,225
110,74,110074,110_74,Historical,WW,271,176,225
110,99,110099,110_99,Historical,WW,271,176,225
117,107,117107,117_107,Historical,WW,271,176,225
125,76,125076,125_76,Historical,WW,271,176,225
118,81,118081,118_81,Historical,WW,271,176,225
129,77,129077,129_77,Historical,WW,271,176,225
120,106,120106,120_106,Historical,WW,271,176,225
108,73,108073,108_73,Historical,WW,271,176,225
105,113,105113,105_113,Historical,WW,271,176,225
103,105,103105,103_105,Historical,WW,271,176,225
126,74,126074,126_74,Historical,WW,271,176,225
125,74,125074,125_74,Historical,WW,271,176,225
140,81,140081,140_81,Historical,WW,271,176,225
100,106,100106,100_106,Historical,WW,271,176,225
129,107,129107,129_107,Historical,WW,271,176,225
103,104,103104,103_104,Historical,WW,271,176,225
136,75,136075,136_75,Historical,WW,271,176,225
117,80,117080,117_80,Historical,WW,271,176,225
120,108,120108,120_108,Historical,WW,271,176,225
112,97,112097,112_97,Historical,WW,271,176,225
134,102,134102,134_102,Historical,WW,271,176,225
135,102,135102,135_102,Historical,WW,271,176,225
113,78,113078,113_78,Historical,WW,271,176,225
111,98,111098,111_98,Historical,WW,271,176,225
123,79,123079,123_79,Historical,WW,271,176,225
122,79,122079,122_79,Historical,WW,271,176,225
138,98,138098,138_98,Historical,WW,271,176,225
106,111,106111,106_111,Historical,WW,271,176,225
140,98,140098,140_98,Historical,WW,271,176,225
123,63,123063,123_63,Historical,WW,271,176,225
121,69,121069,121_69,Historical,WW,271,176,225
111,75,111075,111_75,Historical,WW,271,176,225
108,101,108101,108_101,Historical,WW,271,176,225
121,78,121078,121_78,Historical,WW,271,176,225
118,106,118106,118_106,Historical,WW,271,176,225
117,106,117106,117_106,Historical,WW,271,176,225
124,75,124075,124_75,Historical,WW,271,176,225
120,110,120110,120_110,Historical,WW,271,176,225
117,76,117076,117_76,Historical,WW,271,176,225
134,101,134101,134_101,Historical,WW,271,176,225
114,103,114103,114_103,Historical,WW,271,176,225
134,78,134078,134_78,Historical,WW,271,176,225
128,106,128106,128_106,Historical,WW,271,176,225
115,74,115074,115_74,Historical,WW,271,176,225
120,111,120111,120_111,Historical,WW,271,176,225
120,74,120074,120_74,Historical,WW,271,176,225
120,81,120081,120_81,Historical,WW,271,176,225
156,104,156104,156_104,Historical,WW,271,176,225
124,65,124065,124_65,Historical,WW,271,176,225
123,108,123108,123_108,Historical,WW,271,176,225
121,81,121081,121_81,Historical,WW,271,176,225
132,81,132081,132_81,Historical,WW,271,176,225
131,76,131076,131_76,Historical,WW,271,176,225
133,76,133076,133_76,Historical,WW,271,176,225
141,81,141081,141_81,Historical,WW,271,176,225
128,74,128074,128_74,Historical,WW,271,176,225
116,73,116073,116_73,Historical,WW,271,176,225
122,66,122066,122_66,Historical,WW,271,176,225
139,75,139075,139_75,Historical,WW,271,176,225
119,80,119080,119_80,Historical,WW,271,176,225
114,109,114109,114_109,Historical,WW,271,176,225
126,73,126073,126_73,Historical,WW,271,176,225
119,110,119110,119_110,Historical,WW,271,176,225
128,71,128071,128_71,Historical,WW,271,176,225
120,109,120109,120_109,Historical,WW,271,176,225
121,109,121109,121_109,Historical,WW,271,176,225
123,109,123109,123_109,Historical,WW,271,176,225
121,63,121063,121_63,Historical,WW,271,176,225
120,63,120063,120_63,Historical,WW,271,176,225
124,67,124067,124_67,Historical,WW,271,176,225
135,104,135104,135_104,Historical,WW,271,176,225
125,67,125067,125_67,Historical,WW,271,176,225
124,78,124078,124_78,Historical,WW,271,176,225
123,68,123068,123_68,Historical,WW,271,176,225
132,71,132071,132_71,Historical,WW,271,176,225
129,76,129076,129_76,Historical,WW,271,176,225
133,77,133077,133_77,Historical,WW,271,176,225
123,75,123075,123_75,Historical,WW,271,176,225
103,102,103102,103_102,Historical,WW,271,176,225
133,101,133101,133_101,Historical,WW,271,176,225
95,102,95102,95_102,Historical,WW,271,176,225
108,74,108074,108_74,Historical,WW,271,176,225
135,78,135078,135_78,Historical,WW,271,176,225
121,76,121076,121_76,Historical,WW,271,176,225
122,76,122076,122_76,Historical,WW,271,176,225
126,76,126076,126_76,Historical,WW,271,176,225
126,70,126070,126_70,Historical,WW,271,176,225
117,83,117083,117_83,Historical,WW,271,176,225
107,98,107098,107_98,Historical,WW,271,176,225
118,109,118109,118_109,Historical,WW,271,176,225
122,80,122080,122_80,Historical,WW,271,176,225
101,111,101111,101_111,Historical,WW,271,176,225
128,75,128075,128_75,Historical,WW,271,176,225
99,104,99104,99_104,Historical,WW,271,176,225
100,104,100104,100_104,Historical,WW,271,176,225
102,104,102104,102_104,Historical,WW,271,176,225
134,75,134075,134_75,Historical,WW,271,176,225
135,75,135075,135_75,Historical,WW,271,176,225
153,101,153101,153_101,Historical,WW,271,176,225
104,104,104104,104_104,Historical,WW,271,176,225
119,108,119108,119_108,Historical,WW,271,176,225
116,106,116106,116_106,Historical,WW,271,176,225
120,78,120078,120_78,Historical,WW,271,176,225
101,105,101105,101_105,Historical,WW,271,176,225
123,74,123074,123_74,Historical,WW,271,176,225
124,80,124080,124_80,Historical,WW,271,176,225
102,111,102111,102_111,Historical,WW,271,176,225
121,67,121067,121_67,Historical,WW,271,176,225
135,100,135100,135_100,Historical,WW,271,176,225
106,101,106101,106_101,Historical,WW,271,176,225
124,68,124068,124_68,Historical,WW,271,176,225
125,68,125068,125_68,Historical,WW,271,176,225
107,101,107101,107_101,Historical,WW,271,176,225
110,75,110075,110_75,Historical,WW,271,176,225
122,70,122070,122_70,Historical,WW,271,176,225
110,108,110108,110_108,Historical,WW,271,176,225
107,104,107104,107_104,Historical,WW,271,176,225
119,79,119079,119_79,Historical,WW,271,176,225
125,65,125065,125_65,Historical,WW,271,176,225
134,77,134077,134_77,Historical,WW,271,176,225
108,99,108099,108_99,Historical,WW,271,176,225
126,106,126106,126_106,Historical,WW,271,176,225
127,106,127106,127_106,Historical,WW,271,176,225
129,110,129110,129_110,Historical,WW,271,176,225
159,107,159107,159_107,Historical,WW,271,176,225
96,100,96100,96_100,Historical,WW,271,176,225
119,81,119081,119_81,Historical,WW,271,176,225
114,79,114079,114_79,Historical,WW,271,176,225
115,79,115079,115_79,Historical,WW,271,176,225
117,110,117110,117_110,Historical,WW,271,176,225
138,70,138070,138_70,Historical,WW,271,176,225
120,79,120079,120_79,Historical,WW,271,176,225
99,103,99103,99_103,Historical,WW,271,176,225
127,74,127074,127_74,Historical,WW,271,176,225
128,107,128107,128_107,Historical,WW,271,176,225
102,110,102110,102_110,Historical,WW,271,176,225
137,77,137077,137_77,Historical,WW,271,176,225
132,74,132074,132_74,Historical,WW,271,176,225
116,108,116108,116_108,Historical,WW,271,176,225
104,106,104106,104_106,Historical,WW,271,176,225
121,68,121068,121_68,Historical,WW,271,176,225
128,105,128105,128_105,Historical,WW,271,176,225
135,70,135070,135_70,Historical,WW,271,176,225
124,73,124073,124_73,Historical,WW,271,176,225
100,105,100105,100_105,Historical,WW,271,176,225
102,105,102105,102_105,Historical,WW,271,176,225
100,103,100103,100_103,Historical,WW,271,176,225
114,106,114106,114_106,Historical,WW,271,176,225
103,101,103101,103_101,Historical,WW,271,176,225
123,67,123067,123_67,Historical,WW,271,176,225
122,67,122067,122_67,Historical,WW,271,176,225
125,78,125078,125_78,Historical,WW,271,176,225
122,78,122078,122_78,Historical,WW,271,176,225
114,70,114070,114_70,Historical,WW,271,176,225
127,76,127076,127_76,Historical,WW,271,176,225
111,97,111097,111_97,Historical,WW,271,176,225
139,71,139071,139_71,Historical,WW,271,176,225
125,73,125073,125_73,Historical,WW,271,176,225
118,105,118105,118_105,Historical,WW,271,176,225
105,109,105109,105_109,Historical,WW,271,176,225
124,106,124106,124_106,Historical,WW,271,176,225
127,110,127110,127_110,Historical,WW,271,176,225
122,64,122064,122_64,Historical,WW,271,176,225
99,108,99108,99_108,Historical,WW,271,176,225
139,78,139078,139_78,Historical,WW,271,176,225
118,75,118075,118_75,Historical,WW,271,176,225
112,109,112109,112_109,Historical,WW,271,176,225
113,109,113109,113_109,Historical,WW,271,176,225
98,99,98099,98_99,Historical,WW,271,176,225
128,76,128076,128_76,Historical,WW,271,176,225
140,99,140099,140_99,Historical,WW,271,176,225
100,100,100100,100_100,Historical,WW,271,176,225
119,105,119105,119_105,Historical,WW,271,176,225
106,109,106109,106_109,Historical,WW,271,176,225
111,73,111073,111_73,Historical,WW,271,176,225
134,76,134076,134_76,Historical,WW,271,176,225
135,76,135076,135_76,Historical,WW,271,176,225
115,73,115073,115_73,Historical,WW,271,176,225
112,71,112071,112_71,Historical,WW,271,176,225
137,100,137100,137_100,Historical,WW,271,176,225
127,105,127105,127_105,Historical,WW,271,176,225
98,100,98100,98_100,Historical,WW,271,176,225
109,100,109100,109_100,Historical,WW,271,176,225
110,100,110100,110_100,Historical,WW,271,176,225
111,100,111100,111_100,Historical,WW,271,176,225
122,75,122075,122_75,Historical,WW,271,176,225
158,106,158106,158_106,Historical,WW,271,176,225
122,109,122109,122_109,Historical,WW,271,176,225
124,109,124109,124_109,Historical,WW,271,176,225
124,79,124079,124_79,Historical,WW,271,176,225
104,103,104103,104_103,Historical,WW,271,176,225
138,100,138100,138_100,Historical,WW,271,176,225
158,107,158107,158_107,Historical,WW,271,176,225
136,106,136106,136_106,Historical,WW,271,176,225
108,100,108100,108_100,Historical,WW,271,176,225
135,71,135071,135_71,Historical,WW,271,176,225
131,71,131071,131_71,Historical,WW,271,176,225
99,100,99100,99_100,Historical,WW,271,176,225
108,98,108098,108_98,Historical,WW,271,176,225
102,102,102102,102_102,Historical,WW,271,176,225
126,75,126075,126_75,Historical,WW,271,176,225
163,111,163111,163_111,Historical,WW,271,176,225
112,103,112103,112_103,Historical,WW,271,176,225
113,103,113103,113_103,Historical,WW,271,176,225
119,76,119076,119_76,Historical,WW,271,176,225
115,108,115108,115_108,Historical,WW,271,176,225
107,100,107100,107_100,Historical,WW,271,176,225
120,68,120068,120_68,Historical,WW,271,176,225
97,100,97100,97_100,Historical,WW,271,176,225
121,111,121111,121_111,Historical,WW,271,176,225
113,79,113079,113_79,Historical,WW,271,176,225
130,77,130077,130_77,Historical,WW,271,176,225
109,104,109104,109_104,Historical,WW,271,176,225
110,104,110104,110_104,Historical,WW,271,176,225
104,102,104102,104_102,Historical,WW,271,176,225
112,108,112108,112_108,Historical,WW,271,176,225
113,108,113108,113_108,Historical,WW,271,176,225
101,104,101104,101_104,Historical,WW,271,176,225
122,68,122068,122_68,Historical,WW,271,176,225
103,103,103103,103_103,Historical,WW,271,176,225
138,78,138078,138_78,Historical,WW,271,176,225
102,106,102106,102_106,Historical,WW,271,176,225
134,74,134074,134_74,Historical,WW,271,176,225
104,108,104108,104_108,Historical,WW,271,176,225
118,79,118079,118_79,Historical,WW,271,176,225
123,107,123107,123_107,Historical,WW,271,176,225
124,107,124107,124_107,Historical,WW,271,176,225
110,98,110098,110_98,Historical,WW,271,176,225
113,100,113100,113_100,Historical,WW,271,176,225
113,106,113106,113_106,Historical,WW,271,176,225
146,84,146084,146_84,Historical,WW,271,176,225
96,102,96102,96_102,Historical,WW,271,176,225
125,69,125069,125_69,Historical,WW,271,176,225
133,74,133074,133_74,Historical,WW,271,176,225
126,109,126109,126_109,Historical,WW,271,176,225
116,110,116110,116_110,Historical,WW,271,176,225
155,103,155103,155_103,Historical,WW,271,176,225
125,70,125070,125_70,Historical,WW,271,176,225
117,79,117079,117_79,Historical,WW,271,176,225
97,103,97103,97_103,Historical,WW,271,176,225
124,74,124074,124_74,Historical,WW,271,176,225
126,107,126107,126_107,Historical,WW,271,176,225
111,103,111103,111_103,Historical,WW,271,176,225
127,69,127069,127_69,Historical,WW,271,176,225
114,73,114073,114_73,Historical,WW,271,176,225
159,108,159108,159_108,Historical,WW,271,176,225
127,78,127078,127_78,Historical,WW,271,176,225
124,64,124064,124_64,Historical,WW,271,176,225
102,108,102108,102_108,Historical,WW,271,176,225
126,105,126105,126_105,Historical,WW,271,176,225
110,105,110105,110_105,Historical,WW,271,176,225
107,108,107108,107_108,Historical,WW,271,176,225
137,99,137099,137_99,Historical,WW,271,176,225
98,103,98103,98_103,Historical,WW,271,176,225
100,101,100101,100_101,Historical,WW,271,176,225
101,110,101110,101_110,Historical,WW,271,176,225
136,77,136077,136_77,Historical,WW,271,176,225
101,103,101103,101_103,Historical,WW,271,176,225
136,100,136100,136_100,Historical,WW,271,176,225
118,76,118076,118_76,Historical,WW,271,176,225
111,109,111109,111_109,Historical,WW,271,176,225
138,76,138076,138_76,Historical,WW,271,176,225
116,80,116080,116_80,Historical,WW,271,176,225
101,108,101108,101_108,Historical,WW,271,176,225
122,71,122071,122_71,Historical,WW,271,176,225
123,71,123071,123_71,Historical,WW,271,176,225
103,109,103109,103_109,Historical,WW,271,176,225
104,109,104109,104_109,Historical,WW,271,176,225
121,79,121079,121_79,Historical,WW,271,176,225
117,78,117078,117_78,Historical,WW,271,176,225
164,111,164111,164_111,Historical,WW,271,176,225
128,110,128110,128_110,Historical,WW,271,176,225
136,76,136076,136_76,Historical,WW,271,176,225
102,103,102103,102_103,Historical,WW,271,176,225
115,106,115106,115_106,Historical,WW,271,176,225
125,105,125105,125_105,Historical,WW,271,176,225
113,102,113102,113_102,Historical,WW,271,176,225
113,99,113099,113_99,Historical,WW,271,176,225
121,70,121070,121_70,Historical,WW,271,176,225
124,71,124071,124_71,Historical,WW,271,176,225
126,71,126071,126_71,Historical,WW,271,176,225
130,76,130076,130_76,Historical,WW,271,176,225
108,71,108071,108_71,Historical,WW,271,176,225
108,109,108109,108_109,Historical,WW,271,176,225
108,102,108102,108_102,Historical,WW,271,176,225
125,79,125079,125_79,Historical,WW,271,176,225
133,75,133075,133_75,Historical,WW,271,176,225
114,80,114080,114_80,Historical,WW,271,176,225
111,71,111071,111_71,Historical,WW,271,176,225
114,110,114110,114_110,Historical,WW,271,176,225
118,80,118080,118_80,Historical,WW,271,176,225
133,102,133102,133_102,Historical,WW,271,176,225
108,108,108108,108_108,Historical,WW,271,176,225
122,74,122074,122_74,Historical,WW,271,176,225
121,105,121105,121_105,Historical,WW,271,176,225
122,105,122105,122_105,Historical,WW,271,176,225
